CD_UOR;CD_PRF;NM_UOR_RED;CD_SBDD;CD_MUN;SG_UF;CD_UOR_JRDT
b02e588aac5fb0396ed0293ebaba8326;29150bb2319c182c944841c74d2f8d75;afafc7a086f96baed3f76650e4fcdc5d;9;94400;MG;d9cf935700ac7b03669f834bfb06aba5
b92894e4589f652dc3116cb3a8c48c08;f1298750ed09618717f9c10ea8d1d3b0;296980eda38f72c4d701f91c56a3b6c7;91;38650;MG;d9cf935700ac7b03669f834bfb06aba5
771f705223826e116ce54153b8f1268a;c9fdbf4198a6798899c28d95e34e63a6;5137401336777b4c5f9e7f29ac7eea1b;3;44250;BA;d9cf935700ac7b03669f834bfb06aba5
610cdb50f9cbff100ae4e8a581a9f1a8;fcfe9c770eb9372e6961a17f7eaffd5f;992c688fdeffe9b2015ef971ab583acf;91;94020;PE;d9cf935700ac7b03669f834bfb06aba5
4c16c6e747b293da252d9c0e1c489fdd;6c2e49911b68d315555d5b3eb0dd45bf;05b3d7a782e2d36cf00c60d1ce117b90;91;85015;RS;d9cf935700ac7b03669f834bfb06aba5
5a22ca17654264e74c81ce3a4c4901e3;97788494d0cb9c4ad37af9a76290b361;72d4366cfe055a1b3b7bfcef606abb28;91;88730;GO;d9cf935700ac7b03669f834bfb06aba5
23a5896c4fb3b725e29567adc0779f10;297fa7777981f402dbba17e9f29e292d;7ced9cae0b709f6908960308bca079f3;15;49650;PB;d9cf935700ac7b03669f834bfb06aba5
4c71aefc98de5a57f137fb1317b216b9;3ac48664b7886cf4e4ab4aba7e6b6bc9;593e8d80f7b822c9a0b9957b91d8c5d3;91;89520;GO;d9cf935700ac7b03669f834bfb06aba5
f1a688df668aefd59b89a01135ce71de;ac4d17530106c3e3c2fb5e2dad0e51b7;5de39c1fb8375969618108e2fd33ae8d;91;37200;GO;d9cf935700ac7b03669f834bfb06aba5
87dc59c69fc99cd1ad09d4777f5b4c13;17a72486fd216c640e0cacdd027f40c0;8f75c8e5ffb8936d5743e29a38f8e190;48;14650;RR;d9cf935700ac7b03669f834bfb06aba5
fec4a76ff20508cb6c36cf6b37fea805;dabd8d2ce74e782c65a973ef76fd540b;2647e8deea007b01056a8a702cc15593;8;18355;RO;d9cf935700ac7b03669f834bfb06aba5
1ed013af9f67744751dc13861ebeea2f;b0640bbb9f770c8cb74dba7ce8f5a637;af002a51e01946d9dc758a5a3bfd9b4a;9;44600;RJ;d9cf935700ac7b03669f834bfb06aba5
08fdafc9044aba4786c56f056535f280;b52340b4de4566b804c9880aa0b4af5f;2be4661fe65ad839ee72f852b4400f8f;91;60600;RN;d9cf935700ac7b03669f834bfb06aba5
5c18451ace5d9c3f7e8b54576eb89ee8;79fde5402cbc75ae0615c9ae4c335b46;8c98e8d20140a4ac391cfbf8da2dd30d;91;43550;BA;d9cf935700ac7b03669f834bfb06aba5
ea40a57310aa704ffa9e45bfb38d913e;c2890d44d06bafb6c7b4aa194857ccbc;bc83ea5df6c87af279822beb279a05fe;91;81490;BA;d9cf935700ac7b03669f834bfb06aba5
3ef4bf74a70bcd489c8c84a62fa61bb9;9d8df73a3cfbf3c5b47bc9b50f214aff;c8a18cc8830501b3a0c20df377cd7b86;91;53923;BA;d9cf935700ac7b03669f834bfb06aba5
4b0c6b58fb9b42eaace2cb27c73343db;d6a2be6d87d35c6d161fde16f21a5864;10c72ab0edd4749b1a24a7a81f56bcfb;91;73320;BA;d9cf935700ac7b03669f834bfb06aba5
82555ac1fb22a5c18698fda8c4220169;83eaa6722798a773dd55e8fc7443aa09;4d3fb42bfaf19c16d47391bcddf24efa;91;90461;BA;d9cf935700ac7b03669f834bfb06aba5
26bdec29ad7cc9553a512959d3896f97;19485224d128528da1602ca47383f078;1def36b1f67b23a55ce6f5c674cebfa5;91;31985;RS;d9cf935700ac7b03669f834bfb06aba5
f82b2a73a3f905eb4679a24495a79ee3;edb684859b848362ec56904286947614;625f6433b2953edbd60fcad48b9a9665;91;91810;BA;d9cf935700ac7b03669f834bfb06aba5
a66dbabd793deed367030aadfcfc59b9;f08b7ac8aa30a2a9ab34394e200e1a71;fb9a7f7c0f3cd55b0d99a8266c9e6135;91;85830;PR;d9cf935700ac7b03669f834bfb06aba5
b9d6b4f13602d540206ea2911ad2245d;532b7cbe070a3579f424988a040752f2;9e2f663f97ac2202af8b8d835a25fadc;91;77425;RJ;d9cf935700ac7b03669f834bfb06aba5
7774454112c26855582d154a5d5f81c0;a425170bf40e8d6ee473b271d96dae18;0e085f59d9fbcfb79f63fbdaa2125fea;0;4850;MA;d9cf935700ac7b03669f834bfb06aba5
ec151b6ecbb40275f4ac68bc99635554;2e2c080d5490760af59d0baf5acbb84e;5817d7aa2837c3ce662b51765a9e70c6;91;55100;AM;d9cf935700ac7b03669f834bfb06aba5
dd1dd4134f0a5d5dfd78523a1291be3b;6950aa02ae8613af620668146dd11840;402363a0447add682ab85f172eb5c731;91;55100;AM;d9cf935700ac7b03669f834bfb06aba5
793d2101fe21893b3d463a6600eead38;adf8d7f8c53c8688e63a02bfb3055497;f39d8817b991a0d4b228b9ffec5a01e2;91;78385;RR;d9cf935700ac7b03669f834bfb06aba5
3184d7ab8c358f5a198cbde93131497c;d278df4919453195d221030324127a0e;094d7aa9b0f27c764fab3d50b95866bb;91;55100;AM;d9cf935700ac7b03669f834bfb06aba5
cf577c93108e7dcf27f7905e65933d18;d4b40e6113d6268363e7a93d4cbe6875;9c41c49f2f6bfd607c696ef403dbae12;91;55100;AM;d9cf935700ac7b03669f834bfb06aba5
ae5b201527b188809873d2f108db3a79;33dd6dba1d56e826aac1cbf23cdcca87;6028e6f22ac6c939fc86cdc56b522cd2;91;14650;RR;d9cf935700ac7b03669f834bfb06aba5
327f7a07efe1dae93cc6313e8cdfbbdc;3d8e03e8b133b16f13a586f0c01b6866;986d8c2c15d7ac02173174c72bcc121d;91;93000;PI;d9cf935700ac7b03669f834bfb06aba5
005b00cc243fb4f39296fa0f16a21482;eeaebbffb5d29ff62799637fc51adb7b;08b41948e7d8a4b4ed6aa384f477af6d;91;72900;RS;d9cf935700ac7b03669f834bfb06aba5
8ddc98fe6483c3ecddcb687eb2d30d37;3cfacd1beeeb00db3c2afc128dc13b7c;62e1cba750f0f98d8b1cef53aecf7fe7;91;65375;TO;d9cf935700ac7b03669f834bfb06aba5
a79f393b36fd04bbbdd6d344caba8e11;702cafa3bb4c9c86e4a3b6834b45aedd;792b355359be06b59b13aa2f2251b91e;91;13800;MG;d9cf935700ac7b03669f834bfb06aba5
e93bbabcfd6f4006e44cc1e5626a278c;a1f0cf94512f963e5ed4edd9af70e2cc;638aad732a4aaa5eba50b495d5bed5a3;91;35350;CE;d9cf935700ac7b03669f834bfb06aba5
19c55330a38f78e86f61e1d2831a1543;7c5845cea683556d813ebd657e8cca01;d3a748d56aa38fa2531d6cf143f4ddc1;91;35350;CE;d9cf935700ac7b03669f834bfb06aba5
f5e4dd47222b23ebadd17e3ec33744c6;e2f374c3418c50bc30d67d5f7454a5b4;e714f042220c310ac29dd3624f203faf;91;48060;CE;d9cf935700ac7b03669f834bfb06aba5
dabec13d9ab3d2f9054e435162755ff8;da974f5eba1948690c83e9c3b43ffd87;425d31fefcaff9fa300bb930df582701;91;43500;CE;d9cf935700ac7b03669f834bfb06aba5
38abae704fb4cdba00a26baa58cb4443;f8905bd3df64ace64a68e154ba72f24c;06101047e64a9922e9832e8ec0ccf531;91;33890;CE;d9cf935700ac7b03669f834bfb06aba5
dcf8ab5349d270f4e325d44cb463c780;ccb1d57d7fa17c6bec423ffcabba9cd6;f3289cd34945a9f807e9536d083992c3;91;8240;CE;d9cf935700ac7b03669f834bfb06aba5
572624400295bcd695e277e7a8ae8898;e7023ba77a45f7e84c5ee8a28dd63585;bdfc5cfb585a6a2b21ef3cf41b4fad1c;91;39820;CE;d9cf935700ac7b03669f834bfb06aba5
022a50d5a53f9f27b285e58d37441bdd;90306a0237c000d33f4dbd3f8f41ba7c;9493862e21f024595840e2668773706f;91;57590;CE;d9cf935700ac7b03669f834bfb06aba5
322e03b788964c64c6a1806a36f21daf;ccc36675ce8d7286aff56ecccb53d0a5;1ae9178b8143ecdbadb7c23b5179b137;91;67400;MG;d9cf935700ac7b03669f834bfb06aba5
dd4378fa6376a85a4cafc940fbc289f0;2c7cd3f647bf3ce10314e0eb5469d2ad;63ef710a3e23f5235e5e42fafb1606e4;8;81150;RS;d9cf935700ac7b03669f834bfb06aba5
5b85f7b702c448f83eb60d77551e20f3;e1d5be1c7f2f456670de3d53c7b54f4a;a2106c2bd8ef37eda76d6b5185da7e36;13;29900;PR;d9cf935700ac7b03669f834bfb06aba5
b395e787493784fd029bc43419fe064b;f95ec3de395b4bce25b39ef6138da871;a1d75b09c6927f2839df89d33b2649e7;15;13800;MG;d9cf935700ac7b03669f834bfb06aba5
26876a13a3c4ea7719501187a7e84fc9;53420bd6e6798761679772a7dd012674;72da87153d1f2c5d649c32334917c7e0;0;86900;SP;d9cf935700ac7b03669f834bfb06aba5
efdbf45bfc950fc5a2ac0e1511a354b8;901797aebf0b23ecbab534d61ad33bb1;55a5dc899a67e617d099cccf588f49a2;0;2000;DF;d9cf935700ac7b03669f834bfb06aba5
066dac329055466b3d5094adc421744f;7a6a74cbe87bc60030a4bd041dd47b78;24346abc825649cabe9ecb2df9805235;7;86250;MA;d9cf935700ac7b03669f834bfb06aba5
24ed200dcfcc1b04fad9d6e361e41ac9;91299a41773c667d2ee8cddc3f6eeb64;47b1e9318e00e0add3ec557f2868dfef;0;86900;SP;d9cf935700ac7b03669f834bfb06aba5
6c0924840f28f96026147e2cde8420af;d736bb10d83a904aefc1d6ce93dc54b8;4c671b6d35b7eb263537122f8ac7054a;6;24340;CE;d9cf935700ac7b03669f834bfb06aba5
3fa14ed7b5855de1e9a3cf48677fa60c;30cde89544caa549a813d660c4b27967;d23287379e4121083d8f2b598d6bb544;91;26160;PR;d9cf935700ac7b03669f834bfb06aba5
aa80b01830f8ec602e9b4de8cf6e7a97;0e095e054ee94774d6a496099eb1cf6a;4f8e5b444ac976b11f2de7a66e794e17;4;13600;PA;d9cf935700ac7b03669f834bfb06aba5
f54b03e4f11c8bd9920741657069c6b6;21c52f533c0c585bab4f075bf08d7104;4417ec41e1e75a95c71ab7ff22fcd81d;91;23030;SE;d9cf935700ac7b03669f834bfb06aba5
9c9a06df136e82ebb47c92b32ef7a61b;ecee596a242de13b779391cdaa2c528d;183ee27e0b90c3e74a76192ebce4fa8b;70;86250;MA;d9cf935700ac7b03669f834bfb06aba5
004dbbb73c0e3933d191fa195500d018;c8e585c56adbcb064ff08aa53e5f3aef;d634ee44d65be9a00484144dbfa36607;11;29400;AC;d9cf935700ac7b03669f834bfb06aba5
75ab8ec90f11a4f0a172aee44bc801bc;c8e585c56adbcb064ff08aa53e5f3aef;06bc9b5f97333d121d16276f2a3a62f3;12;29400;AC;d9cf935700ac7b03669f834bfb06aba5
0bf4193e64622cc35e7af3715e30f1d6;83fa5a432ae55c253d0e60dbfa716723;92c244722f103ca6e453b279742d478f;2;43569;RR;d9cf935700ac7b03669f834bfb06aba5
ba8e2e450af203ab114d338707251486;a425170bf40e8d6ee473b271d96dae18;d5068664ebd8f9ca573d90817e457c98;91;4850;MA;d9cf935700ac7b03669f834bfb06aba5
aa45ea35cbdcb42012f2bf55012a0624;340a39045c40d50dda207bcfdece883a;044469dd52fe4d6bccbbcecd1cfeec4c;19;48810;MS;d9cf935700ac7b03669f834bfb06aba5
652d3e8f602e98b4536335f978450167;17a72486fd216c640e0cacdd027f40c0;edb8d0987ce77577c0ef4146d0b44c6e;50;14650;RR;d9cf935700ac7b03669f834bfb06aba5
268babcef5bee84a9b0062daedaf86af;47a658229eb2368a99f1d032c8848542;1c65882dd62443600243a344568441a2;4;84155;AM;d9cf935700ac7b03669f834bfb06aba5
daa845e72247bceebbf545aed4737521;31784d9fc1fa0d25d04eae50ac9bf787;c88cd9ba856bd4906ebbcb8cf4bd5a9f;91;49050;GO;d9cf935700ac7b03669f834bfb06aba5
93d7899e2e4a39939729da1f02052c89;3e3aa687770f55c704ca997c3be81634;9ac7f028c112ef6a7ee7751528e398f6;1;71520;AC;d9cf935700ac7b03669f834bfb06aba5
180c992fb58490420acbb390f34bcd7a;1377e22fd81057b3e65aefd5fc634b64;e878876026243b133d9cb79303ddc5bd;91;20080;GO;d9cf935700ac7b03669f834bfb06aba5
d79b641ddd329ff7f410ff8af526b4ae;ea81a3d20bf98ef2c9bef9dc24ec777a;665f25542fbf3be28ee12e4051491711;0;93340;RN;d9cf935700ac7b03669f834bfb06aba5
06cbf6501dcdeafc6fc5120fe39249e8;ffe49cdf45d56b04b8542e6abc4f5fb6;cc0b395117bd301b4bb76a269af138a4;3;65875;PA;d9cf935700ac7b03669f834bfb06aba5
22e9d6b12656270347893265cb29410a;17a72486fd216c640e0cacdd027f40c0;2a97251348db2c6082159871d9c0f4c1;51;14650;RR;d9cf935700ac7b03669f834bfb06aba5
1a160afde820d564721b88b9ec1e188a;8ab8dff7441eda91aa7bb26becb3afd3;27ff17ece07c89d2f16bf3aa080c50d7;91;77425;RJ;d9cf935700ac7b03669f834bfb06aba5
fe6909d8638c2a46cb051bada3f20231;4e2ecebbfafe27a7c00e0462fad0873a;b93dea3edd576b20e136ba9cf0a8b495;91;61800;RJ;d9cf935700ac7b03669f834bfb06aba5
0943a2b85be5f182bcd97cee9beebd5f;149ef6419512be56a93169cd5e6fa8fd;7ecee037b0178109e08b2f7f35a12530;91;95080;PR;d9cf935700ac7b03669f834bfb06aba5
e2fc74dd6dde6ff116ccc7a4086adc0c;075b24b68eb3cb44b3fa4e331d86db89;1d35e17f5ee299021202c946a6ab7114;91;62842;PR;d9cf935700ac7b03669f834bfb06aba5
440bcbe45a6a4e361b606228f0c86365;f8ea2e8463760785106490befc78c339;699918bc4f5731fa3916393af28b9f26;91;35270;PR;d9cf935700ac7b03669f834bfb06aba5
0829da38b0b43a8cb034f0f8cbce906c;6c91724b896cdcf48285039ab05b3aaf;4b634f7347857cd449cd3fb7c7d756b7;13;13800;MG;d9cf935700ac7b03669f834bfb06aba5
3eb931199407fd6fd76b8b96bb49a2f5;cabad3b9bc0afe08cd9ec861638ed1d9;bb4e5480c4c0fe3657c04097742b07be;91;86900;SP;d9cf935700ac7b03669f834bfb06aba5
6f7eddf8fa27191acdd18b9b3605933f;4ef1477dc99fb623fd5d06dc4b26d1aa;711d35514c22f0e83405673f55bf58a5;91;63260;SP;d9cf935700ac7b03669f834bfb06aba5
b2ebf93cb2667a995c12787e51e6ec0b;77c67132097f9b1ff028aed0eca8d21b;9ffd5355ad572ce2fc71790ef7c458e6;91;80180;PR;d9cf935700ac7b03669f834bfb06aba5
ba0d81f0e07c9e7e8af53293c93dc69b;30d411fdc0e6daf092a74354094359bb;16324bd4bdddd2525309385c1e9d0e08;91;83040;PR;d9cf935700ac7b03669f834bfb06aba5
64c4c873c60ecf618d5a16ed2ba41651;ee0b86d2e127f776eaaa97d77e078e41;9a5bd26dfb64f589cabc46f9f0d3ffc6;91;21480;PR;d9cf935700ac7b03669f834bfb06aba5
4d58faf697d47b2ab9908dd1353ac190;f621585df244e9596dc70a39b579efb1;32605fd04e722f0c8de00f4a89347dfa;91;92820;PR;d9cf935700ac7b03669f834bfb06aba5
050718f543c7b2b6159a2f150fa6e93e;2b1905b5d4641830901acf76c957cfb1;e240ece8b581afc41f81a1b2d69dbde6;91;62710;CE;d9cf935700ac7b03669f834bfb06aba5
d48fff99ca7aafcfe2e7a5c530eef864;d14388bb836687ff2b16b7bee6bab182;cd42d9ef66815c63cf12f7d482e353e1;91;43590;SP;d9cf935700ac7b03669f834bfb06aba5
0c9b52565268ecb44575538888661f28;573f7f25b7b1eb79a4ec6ba896debefd;1fbf4b7cd04bf0f55e4f18cc7284afdc;91;63100;RS;d9cf935700ac7b03669f834bfb06aba5
1bc60bcdf112703a1b854c14327c301d;7d411dca7348327b71e894c52e76eeeb;60846db4c1bb24908325e809d587879d;91;78170;RS;d9cf935700ac7b03669f834bfb06aba5
e7c6bfb3f0f62dd4359bd8a55a09d60b;989652eef28bc49eec908063ba36a854;711efd9051d428f31dc304ba1576db18;91;62523;RS;d9cf935700ac7b03669f834bfb06aba5
a8cbe7cb86fe200a4a8040b74844af2a;543857f4a06c852113bcc02abf295eb5;2f3255de7af40451b9db561123da1b87;91;65920;RS;d9cf935700ac7b03669f834bfb06aba5
647eb89e04e05801979246bd0d2ec15b;6f518c31f6baa365f55c38d11cc349d1;479c5d8fd64720c742ab8b9adfca3e5f;91;41430;ES;d9cf935700ac7b03669f834bfb06aba5
782a229a7fa647902e6e6d1955560c6d;ecee596a242de13b779391cdaa2c528d;87cbec53e2804b4003e1aa4483f8f0b7;71;86250;MA;d9cf935700ac7b03669f834bfb06aba5
37c9bc66ebd3a2e455ee2a74feae4c0e;d03a857a23b5285736c4d55e0bb067c8;241f405895bfac7bfbeded69a1d44929;91;77425;RJ;d9cf935700ac7b03669f834bfb06aba5
0a7c5acfd5d2e3f8c5efb3a9f9f465f3;4f1f29888cabf5d45f866fe457737a23;69b81d3aac0c691bb2f2490b1dd2d206;7;39100;SP;d9cf935700ac7b03669f834bfb06aba5
77a81025ac3a31baaa0bd6dd3b5773d9;1dfcb07c683107f038d8c886145d097e;3541a05131873058140e490f8b3a923b;91;92480;SP;d9cf935700ac7b03669f834bfb06aba5
dc66b44552c92b64725c5483f5881102;f1920129f9c75b3d604ea4874e120736;d7128f1a12dfe07120921a1012b95b23;91;13250;SP;d9cf935700ac7b03669f834bfb06aba5
20ef1c5bb97b3a464dc4d8bb4da18bac;e2c4a40d50b47094f571e40efead3900;53b6933329ebde8d3487e4fbe9421bd9;91;40000;SP;d9cf935700ac7b03669f834bfb06aba5
99687949804f7bd0a24a825122001657;700a4d3e9b7edabf9e4b69008b0718d6;58bb16b99dbc98964808fd4d034f06e1;91;54290;SP;d9cf935700ac7b03669f834bfb06aba5
c34ae2b80c30c0a74b1c8e980e4dbe5d;1013c8b99e603831ad123eab4b27660f;c12b3af3edaf42bafb149d8be64177e5;91;14110;SP;d9cf935700ac7b03669f834bfb06aba5
b6f6652692abf616327b519e40a328b4;45e81409831b77407fbc22afc09f0d78;bb9a2737bbd7d8e4892dc2f6c3bca7b5;91;99580;AC;d9cf935700ac7b03669f834bfb06aba5
03fbe3c1e895d92e60a544f6cba85914;f89394c979b34a25cc4ff8e11234fbfb;7a038e8dd081226bb37fd86f3d7d0f26;91;74110;AM;d9cf935700ac7b03669f834bfb06aba5
d5a77a8c3d8fe59ce5262af34a4d1c4b;cc8b6a16d74a2462a1be02e79a57fb95;e35ed09dcd1bafde43d9bc9182c93ba7;91;85950;SP;d9cf935700ac7b03669f834bfb06aba5
dfa61f0564c8bfb628a354da42279660;6b050305727cf58f619ee76f40697abf;29cae93eff804c49a5f94a33a6d2b61e;91;58675;TO;d9cf935700ac7b03669f834bfb06aba5
b5628fed964d280aab18f11d1afcd3fe;43cf3ae60279360eab2d678461a565c3;fe1f39460eb091dff7ba1a49f2fd4caf;91;38980;SP;d9cf935700ac7b03669f834bfb06aba5
c2add4c10d70626c9e984bff659a2153;2c89109d42178de8a367c0228f169bf8;b2136e7bd8098b6d25c300ddfbef30ee;8;29900;PR;d9cf935700ac7b03669f834bfb06aba5
f7f62619bfc41df6707311b79ab5e3e6;75429d136f65d2d6168b9b6c5f6ec951;46693a0b722b9f1d712d0b45acf659ac;91;70200;SP;d9cf935700ac7b03669f834bfb06aba5
e1cb9ebefa419a866a655b1a74d4b0df;6562c5c1f33db6e05a082a88cddab5ea;310cf7d5743853cf73d216913aea3819;91;43090;SP;d9cf935700ac7b03669f834bfb06aba5
2e34e565526802985f40f7c11146406d;fa131721954c3ddae16ee67620ffb2e0;a9616567d760f951a2df2cbf7a2f55d0;91;49010;SP;d9cf935700ac7b03669f834bfb06aba5
65781a7f7f77ddfed2b74bc32948dfcb;e8d66338fab3727e34a9179ed8804f64;4488ac3815acae9b71339935bb742223;91;13040;PI;d9cf935700ac7b03669f834bfb06aba5
cc7895156592259f3ca4d789cb629260;37db6bb5f1db992df92a919d20757eec;c37723628e9d0f5fccbaa0c3bbfa417a;91;87160;MG;d9cf935700ac7b03669f834bfb06aba5
4638da5e5f541d1341861db9cad08366;1be883eec3231f9fe43c35bd1b4b3bb5;47399355ef02fb6ec69fd3b08d14395a;91;70440;PI;d9cf935700ac7b03669f834bfb06aba5
82cc164ceb375988c7ccc91b0b98c08c;f51238cd02c93b89d8fbee5667d077fc;794fd061b62efa2a74506ddee11a2c06;91;79980;PI;d9cf935700ac7b03669f834bfb06aba5
eb17f3472e73f481d8e135c779c01858;3be0214185d6177a9aa6adea5a720b09;038399e8548203397dcdbd185731742b;91;90120;PI;d9cf935700ac7b03669f834bfb06aba5
3125b62f0e477cfdfbc779a31de3beb6;8430b32b5bac908e765df8813d4405c5;d56e41e59a615c559480b9c25425172b;91;42895;MG;d9cf935700ac7b03669f834bfb06aba5
9d02d64b8e1ef4389b2ca1f4c19b2497;23755432da68528f115c9633c0d7834f;6871bd46102966e71e28334d33dafa4e;91;58940;MG;d9cf935700ac7b03669f834bfb06aba5
5fc2797e9ce3f81fbced6f665805b532;87db7e7138edb20aec02bb8ca2281dd0;94679cef0f7c54ceffc3b6251260005e;91;10200;SP;d9cf935700ac7b03669f834bfb06aba5
54dad358824f03aab794d5b5567cf2cd;9fe4e15b3924b1a78221734d0c063ae7;31b9a0ecf1cc7e7c6a6db5291540cedf;91;37550;MG;d9cf935700ac7b03669f834bfb06aba5
7dea0e3bf353aa76b7af76ad8b70b186;8f04ac8eadb8a829a4c2117ade0f23da;c5fcd13b74f6afd8052a0e30902efa01;91;58155;CE;d9cf935700ac7b03669f834bfb06aba5
5f597ee5f14dee9340c148ac17e772d5;1f187c8bc462403c4646ab271007edf4;ae6024966ca044561747dbd87b11358b;91;35410;CE;d9cf935700ac7b03669f834bfb06aba5
41e390a2713f4e22b04fb88951945b84;d2e9dd9dcd97fd12a2cb62e2bf7cbe35;ac4a3288079a2cd6b8919a49f280c69b;91;64580;CE;d9cf935700ac7b03669f834bfb06aba5
2202eeec3aeb5e6c7b99327035076a80;c78c347465f4775425c059ea101c131f;91b7203389a3e4ccb946687e96f8d466;91;15740;MG;d9cf935700ac7b03669f834bfb06aba5
761db952e7a7544a99d407165c2dc6bb;9f60ab2b55468f104055b16df8f69e81;b7e6bd042abe9f99821436073b0a66d2;91;54000;PR;d9cf935700ac7b03669f834bfb06aba5
617eed14b937d3e2c5cec24f79eb134d;b4f151bb5aea33c5a0b0dcbc1bd2849b;e8b7b1e6f974e682885b8c8640d29842;9;74200;SP;d9cf935700ac7b03669f834bfb06aba5
204febcbbc5ee18b88a7c4680f293c19;067a26d87265ea39030f5bd82408ce7c;95eab9a33ddaae611027e6902919ec02;91;70170;RS;d9cf935700ac7b03669f834bfb06aba5
7a3989037ec79ff52a7c83c330874a5c;01259a0cb2431834302abe2df60a1327;da3abc64ca9edc2cbdc215966964fdea;91;82820;SP;d9cf935700ac7b03669f834bfb06aba5
5a18b2b3a647804eec32e380a70ba66f;71a8b2ffe0b594a5c1b3c28090384fd7;1354ad52d0f2f9a18ebbffaebd6bd077;91;54450;RJ;d9cf935700ac7b03669f834bfb06aba5
62cd381bcb4bf2191c555395945e4c09;8526e0962a844e4a2f158d831d5fddf7;c504cb17dd7e5322d2559aae2dbc60d0;91;77425;RJ;d9cf935700ac7b03669f834bfb06aba5
8c3c84fa802aaf387ce21cc596e9c712;1f5e7f2748adabf08629a6312ac3bfdd;95659d6256109d8b779c75b056e6e21e;91;54150;RJ;d9cf935700ac7b03669f834bfb06aba5
e0b8da96bad1458e5d78007b9e2d38c4;983a33a9a86796df362c1108e00f54a6;ad2f03efcb97492c54beb6e4b24fb5f6;91;77320;RJ;d9cf935700ac7b03669f834bfb06aba5
3e2eff6f1a2696537e4cd1365e796133;7c0f63c15f8749d716ba1ac9121cc1a8;ee3f29643398723c58e831871cd674a8;91;74790;RJ;d9cf935700ac7b03669f834bfb06aba5
ba655f12a66201f445f6816a87ffe480;3b9d6e5e779c8f46c5765c194a04b59a;30afc45cad6c946008e8f50a4872a74c;91;89080;RJ;d9cf935700ac7b03669f834bfb06aba5
0d193dd707ab2587b85ece156ce8c5d0;1f9b616faddedc02339603f3b37d196c;a0d46d9d881f2519f9aa16c626a451ec;3;35100;SC;d9cf935700ac7b03669f834bfb06aba5
c712cafa19f7f3dfbd8a72abeac78ec8;a376802c0811f1b9088828288eb0d3f0;98be5d986227e75a283184197ade675b;0;40010;GO;d9cf935700ac7b03669f834bfb06aba5
f6be712d932810d3b2dd67e494cb78df;e02a35b1563d0db53486ec068ebab80f;5baf2bb4b210da2b6ffa0385ce0734aa;91;2000;DF;d9cf935700ac7b03669f834bfb06aba5
fff574293a6252f4029a9413f364b2e6;5150e87be6c34a30cd822e013c4daed5;251d320fe922dc94080d54ef513d9bc1;8;5050;RS;d9cf935700ac7b03669f834bfb06aba5
083a80ced3b509f6844e80792fb9fcbc;a4814fbe4abdad91842ef1795dcd465b;4f7b688e4ce50bb60bc6cdcae41d946d;91;77200;SP;d9cf935700ac7b03669f834bfb06aba5
eb30a0ede6e02b3430fe84fc601275e6;0e1feae55e360ff05fef58199b3fa521;d790c7901a1de294c5ad72e4d38330c0;91;33600;SP;d9cf935700ac7b03669f834bfb06aba5
45e0c0ab1b34c475f4729d0e2b42a142;4607f7fff0dce694258e1c637512aa9d;09c394668bd805e5b3c4af5877d76153;91;33385;SP;d9cf935700ac7b03669f834bfb06aba5
aca1de509b1d10131783122f42ee4c75;803ef56843860e4a48fc4cdb3065e8ce;a2f0d865030df5ddd14194e447c963c2;91;4350;SP;d9cf935700ac7b03669f834bfb06aba5
36b5cde3df91a145d823508f9b5c9c91;752d2c9ecfe079e5e5f3539f4d750e5c;ccef6e8be34daec5f52396c767de14a4;91;12710;SP;d9cf935700ac7b03669f834bfb06aba5
732e8277feb283afe0c4703473dae5fa;37bf8bb245c5ae952fb107153f18958f;f4ca3538b4b90f0623283a3ae9640953;91;38300;SP;d9cf935700ac7b03669f834bfb06aba5
707e46efb6783920d5b251ef598157a6;4454c95ca2b2b298057cbcb3bdcbb566;82a8ed1d51210b2ec58a6884f2a51a78;91;6540;SP;d9cf935700ac7b03669f834bfb06aba5
405c398f6df3955edf7f18f96b11cd41;861637a425ef06e6d539aaaff113d1d5;d05fbd75cf7092c05b2e95b5ae703d25;91;80280;SP;d9cf935700ac7b03669f834bfb06aba5
c6626118332e60bac18d07987a74c738;41c576a3bac4220845f9427b002a2a9d;92905313e3578d6507b698817cd7b60a;91;43100;SP;d9cf935700ac7b03669f834bfb06aba5
4bd6a2a0403d0b5c3157bae3ac4fc601;e661551c8ec9308379cda7e2419348e5;cd57f0a6fb567b9cc340e2aa5f91ee87;91;64404;SP;d9cf935700ac7b03669f834bfb06aba5
31c9f58aa5c02d63abfa65bf94dd602e;8011ecba39754a741ff861d810a7601f;9de56d31d18b7e82190f7cf5dcf09860;91;40650;SP;d9cf935700ac7b03669f834bfb06aba5
f5618020f77accdc22dc65a26bfe2b44;96c974552b3f2839fcc751e7f12679ce;5ebaed84ddaaa4baf6b4f651121e1181;91;59030;SP;d9cf935700ac7b03669f834bfb06aba5
4bd38459b51daa051b296c53e525c2ab;18fc72d8b8aba03a4d84f66efabce82e;9a1355a1f6e15c8b6da02c981fa5a110;91;17010;SP;d9cf935700ac7b03669f834bfb06aba5
a2be3baee3bcf8792aab206b21ad7f69;d19544ae709580379cd2523b0e72c86d;7c909f199d6dd899255fe9e4d1d05501;91;53860;SP;d9cf935700ac7b03669f834bfb06aba5
